question,intent
테스트하는 거야,테스트
테스트해볼래,테스트
테스트해도 돼,테스트
그냥 테스트하는 거야,테스트
테스트,테스트
마이크 테스트,테스트
테스트 해볼래,테스트
티비 볼 생각이야,티비
티비 볼 거야,티비
티비 볼 거 없어,티비
티비 보려고,티비
티브이 봐야지,티비
텔레비전 볼 게 없어,티비
비디오 볼 거야,티비
만화 보려고,티비
너무 편하다,평온
지금 너무 편해,평온
진짜 편하네,평온
편안하다,평온
편안해,평온
평온해,평온
너무 편해도 안 좋아,평온
너무 편해진 거 같아,평온
안아줄게,포옹
나 안아줘,포옹
네가 안아줬어,포옹
허그,포옹
안아줄까,포옹
안고 싶어,포옹
나 좀 안아줘,포옹
안아줘도 돼,포옹
안아줘,포옹
나 안아주세요,포옹
안아주라,포옹
나 안아주라,포옹
학교폭력 당하고 있어,폭력
폭력 싫어,폭력
맞기 싫단말야,폭력
그만 맞고 싶어,폭력
나 그만 때렸으면 좋겠어,폭력
나 때리지마,폭력
폭력 당하고있어,폭력
학교에서 매일 맞아,폭력
학교에서 맞는 거 그만 하고싶어,폭력
나 좀 제발 그만 때려,폭력
그만 맞고 싶은데,폭력
폭력 당하고 있어 매일,폭력
안색 안 좋아 보이시네요,표정
얼굴 안 좋아 보이네,표정
얼굴 좋아 보여,표정
안색 좋아보이네,표정
일하기 싫다,하기싫음
입맛 없어,하기싫음
입맛 없는데 뭐 먹지,하기싫음
야,호출
,
한잔 하시는 건 어때요,권유
한 번 해보는 건 어때요,권유
한번 먹어보는 건 어떨까요,권유
그렇게 해보는건 어때,권유
노래 들어보는게 어때,권유
그 노래 한번 들어봐,권유
한번 먹어봐 맛있어,권유
진짜야 한번 해봐 어때,권유
좀 맞자,폭력
피곤해,피곤
피곤하겠네요,피곤
피곤한 걸,피곤
피곤하다,피곤
피곤하네,피곤
피곤하군,피곤
졸립군,피곤
졸리네,피곤
졸리군,피곤
졸려,피곤
점점 피곤해,피곤
잠이 와,피곤
잠 오네,피곤
자면 안되는데 또 잤어,피곤
자고 일어나도 피곤해,피곤
오늘 또 늦잠잤어,피곤
오늘 너무 힘들다,피곤
오늘 너무 피곤해,피곤
오늘 너무 졸려,피곤
아침에 일어났다가 또 잤어,피곤
뻗을 거 같아,피곤
많이 졸리다,피곤
눈이 피곤해,피곤
눈이 침침해,피곤
난 잔다,피곤
나 힘들어,피곤
나 진이 다 빠졌어,피곤
나 지쳤어,피곤
나 졸려,피곤
나 점점 피곤해,피곤
나 잠 와,피곤
나 잘래,피곤
나 잔다,피곤
나 자고 있어,피곤
나 완전히 지쳤어,피곤
나 과로했어,피곤
개 졸려,피곤
너무 졸리네,피곤
너무 피곤하다,피곤
아 졸려,피곤
자꾸 졸게 되네,피곤
자꾸 지각하네,피곤
졸게 된다,피곤
졸려 죽겠다,피곤
지금 졸리고 있어,피곤
매일 아침 피곤해,피곤
삶에 지쳤어,피곤
아침부터 피곤해,피곤
잠을 못 잤더니 힘들다,피곤
잠을 못 잤더니 너무 졸려,피곤
많이 자도 피곤해,피곤
사는게 날 너무 지치게 해,피곤
사람 만나는 게 피곤해,피곤
자극이 필요해,필요함
기분 전환이 필요해,필요함
기분 전환 하고 싶어,필요함
여자친구 사귀고 싶다,하고싶음
데이트하고싶다,하고싶음
남자친구 사귀고 싶다,하고싶음
나는 꼭 그래보고 싶어,하고싶음
난 하늘을 날고 싶어,하고싶음
멋지게 살고 싶어,하고싶음
장난치고 싶어,하고싶음
집에 가고싶어,하고싶음
계속 학생하고 싶어,하고싶음
아무것도 하기가 싫어,하기싫음
아무 것도 하기 싫어,하기싫음
하기싫다,하기싫음
하기 싫어,하기싫음
하기 싫다고,하기싫음
안 할거야,하기싫음
안 할 거라고,하기싫음
아무것도 하기싫어,하기싫음
아 너무 하기 싫다,하기싫음
집 가기 싫은데,하기싫음
추석 가기 싫어,하기싫음
추석에 집에 가기 싫어,하기싫음
하기 싫어서 죽겠네,하기싫음
교회 가기 싫어,하기싫음
학교에서 아싸해도 될까,학교
학교에서 맞았어,학교
학교에서 계속 잤어,학교
학교에서 계속 잠,학교
학교생활이 조금만 더 재밌으면 좋겠어,학교
학교 다니는 것도 힘드네,학교
학교 가서 어떻게 얼굴 보지,학교
학교 가면 볼텐데,학교
학교 가기 싫다,학교
학원 안가고 싶다,학교
학원 안 다니고 독학하는데 힘들어,학교
학원 가기 싫어,학교
학교 가고 싶다,학교
학교 갈래,학교
학교 가야지,학교
학교 적응하기 힘드네,학교
학교에서 계속 놀았어,학교
학교에서 운동회 했어,학교
학교에서 운동회 할꺼래,학교
학교에서 운동회 했다,학교
집에서 학교까지 너무 멀다,학교
집에서 학교까지 너무 멀리 있다,학교
아이고 소리가 절로 나온다,탄식
아이고,탄식
어휴,탄식
어휴 그래,탄식
어휴 또 그러네,탄식
아이고 또,탄식
하아 진짜,탄식
에휴,탄식
어휴 진짜,탄식
에휴 진짜,탄식
아이고 진짜,탄식
한숨이 절로 나온다,탄식
한숨밖에 안나온다,탄식
머리 자를거야,미래일정
머리 잘라야겠다,미래일정
이제 널 잘라야겠다,해고
이제 넌 해고야,해고
더 이상 같이 못 하겠어,해고
널 해고할래,해고
널 해고하고 싶어,해고
넌 해고야,해고
넌 해고돼야 해,해고
너 해고할래,해고
그거 해볼까,질문
마술 보여줄까,해볼까
보여줄까,해볼까
오싹한 이야기 해줄까,해볼까
해보라고,명령
해 봐,명령
한번 해봐,명령
한 번 해봐,명령
그럼 한 번 해봐,명령
일어나야 하는데,해야함
공부해야 하는데,해야함
그래야 하는데,해야함
밥 먹어야 하는데,해야함
운동 가야 되는데,해야함
이따가 가야 하는데,해야함
축구 가야 되는데,해야함
모기 너무 많아,해충
모기 웽웽거려,해충
모기가 너무 많아,해충
모기한테 물렸어,해충
모기 진짜 짜증나네,해충
모기가 물었어,해충
모기 물렸어,해충
모기 나 물었어,해충
모기 한테 물리니까 간지러워,해충
모기가 무니까 진짜 간지럽네,해충
모기 잡아야해,해충
모기 다 잡아야지,해충
파리 잡아야해,해충
파리 진짜 귀찮게 구네,해충
파리 진짜 짜증나네,해충
파리채 있어야 할 것 같은데,해충
파리 다 잡아버려야지,해충
지네 다 잡아야지,해충
지네 나왔어,해충
곱등이 나왔어 다 잡아야해,해충
곱등이 징그러워,해충
곱등이 다 죽여야해,해충
파리 징그러워,해충
파리좀 어떻게 해야해,해충
그랬구나,했구나
그랬었구나,했구나
만났구나,했구나
아까 그랬었구나,했구나
아까 말 했구나,했구나
아까 밥 먹었구나,했구나
아까 싸웠구나,했구나
아까 전에 그랬었지,했구나
아까 찼구나,했구나
아까 치웠구나,했구나
치웠었구나,했구나
친구 만났구나,했구나
행복해,행복
진짜 신나,행복
신난다,행복
신나,행복
도움 됐다니 좋아,행복
네가 행복하면 나도 행복해,행복
네 덕분에 행복해,행복
널 만나서 행복해,행복
너무 신난다,행복
너무 신나,행복
너무 기쁘다,행복
너무 기뻐,행복
너랑 친구가 돼서 좋아,행복
너랑 일하게 돼서 좋아,행복
난 행복해,행복
나 흥분돼,행복
나 정말 신나,행복
기쁘군,행복
기뻐,행복
기분 좋다,행복
기분 좋네,행복
기분 좋구나,행복
최고다 행복해,행복
나만 빼고 행복해보여,행복
나빼고 다 행복한 거 같아,행복
다들 행복한 거 같은데,행복
다른 사람들은 행복해 보이는데,행복
다른 사람은 다 행복해보여,행복
넌 정말 행복하구나,행복질문
넌 엄청 행복한가 봐,행복질문
넌 많이 행복하구나,행복질문
너는 오늘 행복해,행복질문
넌 행복해,행복질문
넌 진짜 행복하구나,행복질문
넌 아주 행복하구나,행복질문
지금 행복하니,행복질문
넌 행복하구나,행복질문
너 정말 행복하구나,행복질문
게임 하고 있어,행위상태
그냥 있다,행위상태
그냥 있어요,행위상태
그냥 있지 뭐,행위상태
나 그냥 있어,행위상태
나 그냥 있었어,행위상태
나 방금 갔다왔어,행위상태
나 방금 게임 했지,행위상태
뭐 그냥 있어,행위상태
아까 다 했지,행위상태
엄마랑 놀았어,행위상태
엄마랑 이야기 했어,행위상태
지금 그 거 하고있지,행위상태
지금 뭐 하고 있었지,행위상태
지금 밥 먹고 있지,행위상태
 해도 되니,허락
그렇게 해,허락
그렇게 해도 돼,허락
그렇게 해도 되니,허락
먹어도 되니,허락
물어봐도 되니,허락
물어봐도 될까,허락
장난 쳐도 되니,허락
장난쳐도 되니,허락
해도 되니,허락
자고 일어났더니 하루 다갔어,허무
오늘도 가 갔네,허무
허무,허무
허무하다,허무
진짜 허무하다,허무
너무 허무하다,허무
진짜 허무하네,허무
너무 허무하네,허무
이렇게까지 될 줄은 몰랐어,허무
이렇게 끝나다니,허무
이렇게 일이 끝나다니,허무
그렇게 끝나다니,허무
이렇게 되버리다니,허무
저렇게 끝나다니,허무
그렇게 끝날지 몰랐어,허무
이렇게 끝날지 몰랐어,허무
하루 다 지나갔네,허무
허무해,허무
끝나니까 허무하다,허무
끝나면 좋을 줄 알았는데,허무
다 허무하다,허무
사는 게 허무해요,허무
허전하다,허전함
허전한게 좀 그렇다,허전함
허전해,허전함
헤어졌어,헤어짐
그렇게 헤어졌습니다,헤어짐
오늘 헤어졌어요,헤어짐
헤어졌다는 게 믿기지 않아,헤어짐
헤어진 게 믿기지 않네,헤어짐
그렇게 헤어졌다는 게 아직도 안 믿겨,헤어짐
나는 준비도 못했는데 헤어졌어,헤어짐
나아졌어,호전
아까 보다는 나아,호전
아까 보다는 훨씬 나아졌어,호전
아깐 안 좋았는데 지금은 좀 좋아졌어,호전
이제 좀 나아졌어,호전
좀 좋아졌어,호전
걱정 마 괜찮아,호전
괜찮군,호전
괜찮다고,호전
괜찮다고 생각해,호전
괜찮아졌다니까,호전
괜찮아졌어,호전
그런데 괜찮아졌어,호전
근데 괜찮아,호전
많이 괜찮아졌어,호전
많이 좋아졌구나,호전
많이 좋아졌어,호전
이제 괜찮아졌어,호전
이젠 정말 괜찮아,호전
이젠 정말 괜찮아졌구나,호전
이젠 정말 괜찮아졌어,호전
나도 괜찮아졌어,호전
괜찮아졌다고,호전
정말로 괜찮아졌다니까,호전
진짜 괜찮아,호전
난 괜찮아졌어,호전
근데 괜찮아졌어,호전
나는 괜찮아,호전
다행히 괜찮아,호전
물론이지 괜찮아,호전
이제 괜찮아,호전
이젠 괜찮아,호전
정말 괜찮아,호전
정말 괜찮아졌다니까,호전
괜찮아지고 있어,호전
내가 불렀다,호출
내가 불렀어,호출
부르잖아,호출
야 야,호출
야 야 야,호출
야야,호출
야야야,호출
저기,호출
헤이,호출
똑똑,호출
똑똑똑,호출
호칭은 어떻게,호칭
뭐라불러야 겠니,호칭
뭐라고 불러야 하니,호칭
뭐라고 불러야 할까,호칭
뭐라고 불러줬으면 하니,호칭
뭐라고 불러야 좋겠니,호칭
뭐라고 불러줄까요,호칭
너는 뭐라고 불러야 할까,호칭
너는 뭐라고 불러야 하니,호칭
너는 뭐라고 부를까,호칭
어떻게 불러줬으면 좋겠어,호칭
어떻게 불러 줬으면 좋겠니,호칭
어떻게 불러 줄까,호칭
어떤 호칭이 좋아,호칭
어떤 호칭으로 불러야 할까,호칭
뭐라고 불러야 되니,호칭
무슨 호칭이 좋니,호칭
무슨 호칭으로 불러야 할까,호칭
너를 뭐라 부를까,호칭
너 어떻게 불러야 하지,호칭
너 뭐라고 불러 줄까,호칭
넌 뭐라고 해야하니,호칭
뭐라고 불러줄까,호칭
뭐라고 불러야 하나요,호칭
뭐라고 불러야해?,호칭
뭐라고 불러야 좋을까요,호칭
혼났어,혼남
나 혼났어,혼남
나 엄마한테 혼날 것 같아,혼남
혼나버렸어,혼남
혼나기 싫은데 혼났어,혼남
혼났네,혼남
혼나버렸네,혼남
혼났다,혼남
혼나버렷다,혼남
아빠한테 혼났다,혼남
혼날거야,혼남
나 엄마한테 혼나버렷어,혼남
나 엄마한테 혼났어,혼남
혼났군,혼남
혼나버렸군,혼남
혼날 것 같은데,혼남
나 이제 혼날거야,혼남
혼날 거 같아,혼남
혼나기 싫은데,혼남
혼나겠다,혼남
엄마한테 혼날거야,혼남
엄마한테 혼나겠지,혼남
혼나버리겠지,혼남
혼나버렸겟지,혼남
혼날게 뻔해,혼남
혼날게 뻔한데,혼남
혼날껄,혼남
우리 혼날껄,혼남
혼날듯,혼남
혼나고 싶다,혼남
혼날 것 같은데 어쩌지,혼남
혼날듯 한데,혼남
혼날 것 같네,혼남
혼날 것 같아,혼남
혼나버리겠네,혼남
혼나버릴것같네,혼남
나 혼날듯,혼남
혼자서도 잘해요,혼자
혼자만의 시간을 갖고 싶어,혼자
혼자라서 너무 좋아,혼자
혼자가 편해,혼자
지금 혼자 있는게 더 좋은데,혼자
혼자 해야되는게 너무 많네,혼자
혼자 해야 돼,혼자
혼자서 하는게 좋아,혼자
혼자서 하는 게 더 편한데,혼자
그냥 방에 혼자 있고 싶어 지금은,혼자
혼자 잘 살 수 있을까,혼자
혼자 있으니까 혼자 할게 많네,혼자
혼자 있으니까 편하네,혼자
혼자 있고 싶다,혼자
혼자,혼자
홀로 있고 싶어,혼자
홀로 있을래,혼자
홀로 있어서 너무 좋아,혼자
홀로 남았어,혼자
홀로 남아있어,혼자
혼자서 하는게 편한 것 같아,혼자
혼자서 하는게 더 좋은 것 같아,혼자
혼자서 하고 싶어,혼자
나 혼자 남아 있을래,혼자
나 혼자 있을래,혼자
나 혼자 있고 싶어,혼자
나 좀 혼자 있어도 돼?,혼자
나 혼자 있어도 돼?,혼자
나 혼자 있어,혼자
나 지금 혼자 있어,혼자
혼자 있으니까 좋다,혼자
혼자서 살고 싶다,혼자
혼자서 떠나고 싶다,혼자
혼자서 먹고 싶다,혼자
혼자서 운동하고 싶다,혼자
혼자 있어도 되?,혼자
여기 혼자 있네,혼자
여기에 혼자 남아있네,혼자
여기 혼자 남았어,혼자
혼자 남아있어,혼자
나 혼자만 있어,혼자
나 혼자만 그러네,혼자
나 혼자만 그러는 것 같아,혼자
나 혼자 남아버렸어,혼자
나 혼자 있었어,혼자
나 혼자 있는 중이야,혼자
나 혼자 있을거야,혼자
나 혼자 있다,혼자
혼자 있다,혼자
홀로 있다,혼자
혼자 서 있다,혼자
홀로 서 있다,혼자
홀로 남았다,혼자
